timestamp,L_raw,R_raw,L_norm,R_norm,L_smooth,R_smooth,anomaly
1751358466.15397,0,0,0.00,0.00,0.00,0.00,False
1751358466.3176315,0,0,0.00,0.00,0.00,0.00,False
1751358466.4920197,0,0,0.00,0.00,0.00,0.00,False
1751358466.6340072,0,0,0.00,0.00,0.00,0.00,False
1751358466.7774384,0,0,0.00,0.00,0.00,0.00,False
1751358466.9727833,0,0,0.00,0.00,0.00,0.00,False
1751358467.1211104,0,0,0.00,0.00,0.00,0.00,False
1751358467.3226438,0,0,0.00,0.00,0.00,0.00,False
1751358467.467533,0,0,0.00,0.00,0.00,0.00,False
1751358467.610749,0,0,0.00,0.00,0.00,0.00,False
1751358467.793112,0,0,0.00,0.00,0.00,0.00,False
1751358467.9640014,0,0,0.00,0.00,0.00,0.00,False
1751358468.129338,0,0,0.00,0.00,0.00,0.00,False
1751358468.2614958,0,0,0.00,0.00,0.00,0.00,False
1751358468.374251,0,0,0.00,0.00,0.00,0.00,False
1751358468.506177,0,0,0.00,0.00,0.00,0.00,False
1751358468.62707,0,0,0.00,0.00,0.00,0.00,False
1751358468.761083,0,0,0.00,0.00,0.00,0.00,False
1751358468.870913,0,0,0.00,0.00,0.00,0.00,False
1751358468.9719691,0,0,0.00,0.00,0.00,0.00,False
1751358469.0908513,0,0,0.00,0.00,0.00,0.00,False
1751358469.2051604,0,0,0.00,0.00,0.00,0.00,False
1751358469.3288374,0,0,0.00,0.00,0.00,0.00,False
1751358469.4479275,0,0,0.00,0.00,0.00,0.00,False
1751358469.567617,0,0,0.00,0.00,0.00,0.00,False
1751358469.7049334,0,0,0.00,0.00,0.00,0.00,False
1751358469.8351364,0,0,0.00,0.00,0.00,0.00,False
1751358469.9800413,0,0,0.00,0.00,0.00,0.00,False
1751358470.1357582,0,0,0.00,0.00,0.00,0.00,False
1751358470.2753885,0,0,0.00,0.00,0.00,0.00,False
1751358470.4596334,0,0,0.00,0.00,0.00,0.00,False
1751358470.6399531,0,0,0.00,0.00,0.00,0.00,False
1751358470.8378365,0,0,0.00,0.00,0.00,0.00,False
1751358471.0508115,0,0,0.00,0.00,0.00,0.00,False
1751358471.2265744,0,0,0.00,0.00,0.00,0.00,False
1751358471.3876274,0,0,0.00,0.00,0.00,0.00,False
1751358471.5149405,0,0,0.00,0.00,0.00,0.00,False
1751358471.6386929,0,0,0.00,0.00,0.00,0.00,False
1751358471.75975,0,0,0.00,0.00,0.00,0.00,False
1751358471.9076915,0,0,0.00,0.00,0.00,0.00,False
1751358472.029361,0,0,0.00,0.00,0.00,0.00,False
1751358472.144689,0,0,0.00,0.00,0.00,0.00,False
1751358472.247068,0,0,0.00,0.00,0.00,0.00,False
1751358472.3583872,0,0,0.00,0.00,0.00,0.00,False
1751358472.4561555,0,0,0.00,0.00,0.00,0.00,False
1751358472.5677457,0,0,0.00,0.00,0.00,0.00,False
1751358472.6694686,0,0,0.00,0.00,0.00,0.00,False
1751358472.7798536,0,0,0.00,0.00,0.00,0.00,False
1751358472.888623,0,0,0.00,0.00,0.00,0.00,False
1751358472.9909067,0,0,0.00,0.00,0.00,0.00,False
1751358473.0916915,0,0,0.00,0.00,0.00,0.00,False
1751358473.1937513,0,0,0.00,0.00,0.00,0.00,False
1751358473.306693,0,0,0.00,0.00,0.00,0.00,False
1751358473.4463203,0,0,0.00,0.00,0.00,0.00,False
1751358473.5635118,0,0,0.00,0.00,0.00,0.00,False
1751358473.6819315,0,0,0.00,0.00,0.00,0.00,False
1751358473.8306565,0,0,0.00,0.00,0.00,0.00,False
1751358473.9273586,0,0,0.00,0.00,0.00,0.00,False
1751358474.0084958,0,0,0.00,0.00,0.00,0.00,False
1751358474.1118581,0,0,0.00,0.00,0.00,0.00,False
1751358474.2220361,0,0,0.00,0.00,0.00,0.00,False
1751358474.3378215,0,0,0.00,0.00,0.00,0.00,False
1751358474.45463,0,0,0.00,0.00,0.00,0.00,False
1751358474.6185136,0,0,0.00,0.00,0.00,0.00,False
1751358474.7549686,0,0,0.00,0.00,0.00,0.00,False
1751358474.8708637,0,0,0.00,0.00,0.00,0.00,False
1751358474.9875968,0,0,0.00,0.00,0.00,0.00,False
1751358475.1461825,0,0,0.00,0.00,0.00,0.00,False
1751358475.3230531,0,0,0.00,0.00,0.00,0.00,False
1751358475.5348463,0,0,0.00,0.00,0.00,0.00,False
1751358475.6897094,0,0,0.00,0.00,0.00,0.00,False
1751358475.8719218,0,0,0.00,0.00,0.00,0.00,False
1751358476.0916302,0,0,0.00,0.00,0.00,0.00,False
1751358476.266996,0,0,0.00,0.00,0.00,0.00,False
1751358476.3998656,0,0,0.00,0.00,0.00,0.00,False
1751358476.55214,0,0,0.00,0.00,0.00,0.00,False
1751358476.6734927,0,0,0.00,0.00,0.00,0.00,False
1751358476.791389,0,0,0.00,0.00,0.00,0.00,False
1751358476.9081442,0,0,0.00,0.00,0.00,0.00,False
1751358477.0319295,0,0,0.00,0.00,0.00,0.00,False
1751358477.1451337,0,0,0.00,0.00,0.00,0.00,False
1751358477.2601044,0,0,0.00,0.00,0.00,0.00,False
1751358477.381136,0,0,0.00,0.00,0.00,0.00,False
1751358477.5042276,0,0,0.00,0.00,0.00,0.00,False
1751358477.6201549,0,0,0.00,0.00,0.00,0.00,False
1751358477.7271907,0,0,0.00,0.00,0.00,0.00,False
1751358477.8392909,0,0,0.00,0.00,0.00,0.00,False
1751358477.946031,0,0,0.00,0.00,0.00,0.00,False
1751358478.0547452,0,0,0.00,0.00,0.00,0.00,False
1751358478.1587129,0,0,0.00,0.00,0.00,0.00,False
1751358478.2694168,0,0,0.00,0.00,0.00,0.00,False
1751358478.3777764,0,0,0.00,0.00,0.00,0.00,False
1751358478.495502,0,0,0.00,0.00,0.00,0.00,False
1751358478.604622,0,0,0.00,0.00,0.00,0.00,False
1751358478.7298257,0,0,0.00,0.00,0.00,0.00,False
1751358478.8513997,0,0,0.00,0.00,0.00,0.00,False
1751358478.9639764,0,0,0.00,0.00,0.00,0.00,False
1751358479.0806746,0,0,0.00,0.00,0.00,0.00,False
1751358479.1762912,0,0,0.00,0.00,0.00,0.00,False
1751358479.2844687,0,0,0.00,0.00,0.00,0.00,False
1751358479.4019122,0,0,0.00,0.00,0.00,0.00,False
1751358479.5112896,0,0,0.00,0.00,0.00,0.00,False
1751358479.622394,0,0,0.00,0.00,0.00,0.00,False
1751358479.732939,0,0,0.00,0.00,0.00,0.00,False
1751358479.8537102,0,0,0.00,0.00,0.00,0.00,False
1751358479.9592743,0,0,0.00,0.00,0.00,0.00,False
1751358480.0959358,0,0,0.00,0.00,0.00,0.00,False
1751358480.219743,0,0,0.00,0.00,0.00,0.00,False
1751358480.3137412,0,0,0.00,0.00,0.00,0.00,False
1751358480.4256146,0,0,0.00,0.00,0.00,0.00,False
1751358480.5365531,0,0,0.00,0.00,0.00,0.00,False
1751358480.6508133,0,0,0.00,0.00,0.00,0.00,False
1751358480.7592106,0,0,0.00,0.00,0.00,0.00,False
1751358480.8788562,0,0,0.00,0.00,0.00,0.00,False
1751358480.9895642,0,0,0.00,0.00,0.00,0.00,False
1751358481.102691,0,0,0.00,0.00,0.00,0.00,False
1751358481.2445855,0,0,0.00,0.00,0.00,0.00,False
1751358481.422716,0,0,0.00,0.00,0.00,0.00,False
1751358481.5591345,0,0,0.00,0.00,0.00,0.00,False
1751358481.7015693,0,0,0.00,0.00,0.00,0.00,False
1751358481.8244255,0,0,0.00,0.00,0.00,0.00,False
1751358481.9441369,0,0,0.00,0.00,0.00,0.00,False
1751358482.0740724,0,0,0.00,0.00,0.00,0.00,False
1751358482.1854644,0,0,0.00,0.00,0.00,0.00,False
1751358482.2887278,0,0,0.00,0.00,0.00,0.00,False
1751358482.3954964,0,0,0.00,0.00,0.00,0.00,False
1751358482.4976246,0,0,0.00,0.00,0.00,0.00,False
1751358482.6073186,0,0,0.00,0.00,0.00,0.00,False
1751358482.7164774,0,0,0.00,0.00,0.00,0.00,False
1751358482.826285,0,0,0.00,0.00,0.00,0.00,False
1751358482.927017,0,0,0.00,0.00,0.00,0.00,False
1751358483.026058,0,0,0.00,0.00,0.00,0.00,False
1751358483.1338854,0,0,0.00,0.00,0.00,0.00,False
1751358483.24122,0,0,0.00,0.00,0.00,0.00,False
1751358483.342532,0,0,0.00,0.00,0.00,0.00,False
1751358483.4432948,0,0,0.00,0.00,0.00,0.00,False
1751358483.5322433,0,0,0.00,0.00,0.00,0.00,False
1751358483.620995,0,0,0.00,0.00,0.00,0.00,False
1751358483.7185872,0,0,0.00,0.00,0.00,0.00,False
1751358483.8594837,0,0,0.00,0.00,0.00,0.00,False
1751358483.983615,0,0,0.00,0.00,0.00,0.00,False
1751358484.086119,0,0,0.00,0.00,0.00,0.00,False
1751358484.2136261,0,0,0.00,0.00,0.00,0.00,False
1751358484.3134556,0,0,0.00,0.00,0.00,0.00,False
1751358484.4092033,0,0,0.00,0.00,0.00,0.00,False
1751358484.5190372,0,0,0.00,0.00,0.00,0.00,False
1751358484.6369972,0,0,0.00,0.00,0.00,0.00,False
1751358484.7406375,0,0,0.00,0.00,0.00,0.00,False
1751358484.8636537,0,0,0.00,0.00,0.00,0.00,False
1751358484.9728873,0,0,0.00,0.00,0.00,0.00,False
1751358485.079605,0,0,0.00,0.00,0.00,0.00,False
1751358485.190549,0,0,0.00,0.00,0.00,0.00,False
1751358485.296372,0,0,0.00,0.00,0.00,0.00,False
1751358485.4041338,0,0,0.00,0.00,0.00,0.00,False
1751358485.5121653,0,0,0.00,0.00,0.00,0.00,False
1751358485.6363173,0,0,0.00,0.00,0.00,0.00,False
1751358485.7450254,0,0,0.00,0.00,0.00,0.00,False
1751358485.8590205,0,0,0.00,0.00,0.00,0.00,False
1751358485.9705348,0,0,0.00,0.00,0.00,0.00,False
1751358486.080256,0,0,0.00,0.00,0.00,0.00,False
1751358486.2048159,0,0,0.00,0.00,0.00,0.00,False
1751358486.3384583,0,0,0.00,0.00,0.00,0.00,False
1751358486.498219,0,0,0.00,0.00,0.00,0.00,False
1751358486.625019,0,0,0.00,0.00,0.00,0.00,False
1751358486.7691505,0,0,0.00,0.00,0.00,0.00,False
1751358486.889969,0,0,0.00,0.00,0.00,0.00,False
1751358487.001937,0,0,0.00,0.00,0.00,0.00,False
1751358487.1081362,0,0,0.00,0.00,0.00,0.00,False
1751358487.2169466,0,0,0.00,0.00,0.00,0.00,False
1751358487.3260806,0,0,0.00,0.00,0.00,0.00,False
1751358487.4330204,0,0,0.00,0.00,0.00,0.00,False
1751358487.5377288,0,0,0.00,0.00,0.00,0.00,False
1751358487.6449192,0,0,0.00,0.00,0.00,0.00,False
1751358487.752915,0,0,0.00,0.00,0.00,0.00,False
1751358487.8691876,0,0,0.00,0.00,0.00,0.00,False
1751358487.9760714,0,0,0.00,0.00,0.00,0.00,False
1751358488.081159,0,0,0.00,0.00,0.00,0.00,False
1751358488.1854346,0,0,0.00,0.00,0.00,0.00,False
1751358488.300044,0,0,0.00,0.00,0.00,0.00,False
1751358488.413791,0,0,0.00,0.00,0.00,0.00,False
1751358488.5355651,0,0,0.00,0.00,0.00,0.00,False
1751358488.6442761,0,0,0.00,0.00,0.00,0.00,False
1751358488.7480924,0,0,0.00,0.00,0.00,0.00,False
1751358488.8562129,0,0,0.00,0.00,0.00,0.00,False
1751358488.9981155,0,0,0.00,0.00,0.00,0.00,False
1751358489.1028545,0,0,0.00,0.00,0.00,0.00,False
1751358489.1986532,0,0,0.00,0.00,0.00,0.00,False
1751358489.3074062,0,0,0.00,0.00,0.00,0.00,False
1751358489.4025583,0,0,0.00,0.00,0.00,0.00,False
1751358489.5071065,0,0,0.00,0.00,0.00,0.00,False
1751358489.6180055,0,0,0.00,0.00,0.00,0.00,False
1751358489.7273011,0,0,0.00,0.00,0.00,0.00,False
1751358489.852533,0,0,0.00,0.00,0.00,0.00,False
1751358489.9657629,0,0,0.00,0.00,0.00,0.00,False
1751358490.0761392,0,0,0.00,0.00,0.00,0.00,False
1751358490.2107666,0,0,0.00,0.00,0.00,0.00,False
1751358490.3280332,0,0,0.00,0.00,0.00,0.00,False
1751358490.4397683,0,0,0.00,0.00,0.00,0.00,False
1751358490.5456097,0,0,0.00,0.00,0.00,0.00,False
1751358490.6578858,0,0,0.00,0.00,0.00,0.00,False
1751358490.7731113,0,0,0.00,0.00,0.00,0.00,False
1751358490.8842745,0,0,0.00,0.00,0.00,0.00,False
1751358490.9988236,0,0,0.00,0.00,0.00,0.00,False
1751358491.1095793,0,0,0.00,0.00,0.00,0.00,False
1751358491.2228403,0,0,0.00,0.00,0.00,0.00,False
1751358491.3301544,0,0,0.00,0.00,0.00,0.00,False
1751358491.4736347,0,0,0.00,0.00,0.00,0.00,False
1751358491.603297,0,0,0.00,0.00,0.00,0.00,False
1751358491.7393477,0,0,0.00,0.00,0.00,0.00,False
1751358491.8857477,0,0,0.00,0.00,0.00,0.00,False
1751358491.9866595,0,0,0.00,0.00,0.00,0.00,False
1751358492.0945098,0,0,0.00,0.00,0.00,0.00,False
1751358492.2026155,0,0,0.00,0.00,0.00,0.00,False
1751358492.3119252,0,0,0.00,0.00,0.00,0.00,False
1751358492.4228,0,0,0.00,0.00,0.00,0.00,False
1751358492.5329993,0,0,0.00,0.00,0.00,0.00,False
1751358492.6407826,0,0,0.00,0.00,0.00,0.00,False
1751358492.7527757,0,0,0.00,0.00,0.00,0.00,False
1751358492.8597286,0,0,0.00,0.00,0.00,0.00,False
1751358492.9610212,0,0,0.00,0.00,0.00,0.00,False
1751358493.0673077,0,0,0.00,0.00,0.00,0.00,False
1751358493.1689413,0,0,0.00,0.00,0.00,0.00,False
1751358493.2719421,0,0,0.00,0.00,0.00,0.00,False
1751358493.3922515,0,0,0.00,0.00,0.00,0.00,False
1751358493.4759898,0,0,0.00,0.00,0.00,0.00,False
1751358493.5796564,0,0,0.00,0.00,0.00,0.00,False
1751358493.6763976,0,0,0.00,0.00,0.00,0.00,False
1751358493.7843966,0,0,0.00,0.00,0.00,0.00,False
1751358493.8863027,0,0,0.00,0.00,0.00,0.00,False
1751358494.007246,0,0,0.00,0.00,0.00,0.00,False
1751358494.1420486,0,0,0.00,0.00,0.00,0.00,False
1751358494.2596552,0,0,0.00,0.00,0.00,0.00,False
1751358494.3732905,0,0,0.00,0.00,0.00,0.00,False
1751358494.47791,0,0,0.00,0.00,0.00,0.00,False
1751358494.5856242,0,0,0.00,0.00,0.00,0.00,False
1751358494.6898766,0,0,0.00,0.00,0.00,0.00,False
1751358494.8228137,0,0,0.00,0.00,0.00,0.00,False
1751358494.9285698,0,0,0.00,0.00,0.00,0.00,False
1751358495.041259,0,0,0.00,0.00,0.00,0.00,False
1751358495.1524932,0,0,0.00,0.00,0.00,0.00,False
1751358495.2598562,0,0,0.00,0.00,0.00,0.00,False
1751358495.3675659,0,0,0.00,0.00,0.00,0.00,False
1751358495.4943852,0,0,0.00,0.00,0.00,0.00,False
1751358495.625871,0,0,0.00,0.00,0.00,0.00,False
1751358495.744539,0,0,0.00,0.00,0.00,0.00,False
1751358495.87378,0,0,0.00,0.00,0.00,0.00,False
1751358495.980741,0,0,0.00,0.00,0.00,0.00,False
1751358496.090513,0,0,0.00,0.00,0.00,0.00,False
1751358496.2013056,0,0,0.00,0.00,0.00,0.00,False
1751358496.305989,0,0,0.00,0.00,0.00,0.00,False
1751358496.4221888,0,0,0.00,0.00,0.00,0.00,False
1751358496.5493827,0,0,0.00,0.00,0.00,0.00,False
1751358496.68984,0,0,0.00,0.00,0.00,0.00,False
1751358496.8311799,0,0,0.00,0.00,0.00,0.00,False
1751358496.9548204,0,0,0.00,0.00,0.00,0.00,False
1751358497.0665817,0,0,0.00,0.00,0.00,0.00,False
1751358497.172866,0,0,0.00,0.00,0.00,0.00,False
1751358497.2829323,0,0,0.00,0.00,0.00,0.00,False
1751358497.388582,0,0,0.00,0.00,0.00,0.00,False
1751358497.4992104,0,0,0.00,0.00,0.00,0.00,False
1751358497.6055648,0,0,0.00,0.00,0.00,0.00,False
1751358497.7068017,0,0,0.00,0.00,0.00,0.00,False
1751358497.8851862,3.201662063598633,3.7166171073913574,0.42,0.51,1.16,1.91,True
1751358498.0787768,0,0,0.00,0.00,0.00,0.00,False
1751358498.204142,0,0,0.00,0.00,0.00,0.00,False
1751358498.3393269,0,0,0.00,0.00,0.00,0.00,False
1751358498.4743738,3.201662063598633,4.472236156463623,0.42,0.61,0.97,1.71,True
1751358498.6012695,8.860122680664062,3.6401548385620117,1.16,0.50,0.92,1.33,False
1751358498.7214303,5.590270042419434,0,0.73,0.00,0.80,0.84,False
1751358498.8465338,3.201662063598633,4.717090606689453,0.42,0.65,0.63,0.45,False
1751358498.9422762,0,0,0.00,0.00,0.00,0.00,False
1751358499.048102,3.201662063598633,0,0.42,0.00,0.63,0.35,False
1751358499.1884236,0,0,0.00,0.00,0.00,0.00,False
1751358499.3026252,0,0,0.00,0.00,0.00,0.00,False
1751358499.4213133,0,4.301262855529785,0.00,0.59,0.55,0.35,False
1751358499.534847,0,0,0.00,0.00,0.00,0.00,False
1751358499.6451764,0,0,0.00,0.00,0.00,0.00,False
1751358499.788139,0,0,0.00,0.00,0.00,0.00,False
1751358499.90315,3.201662063598633,0,0.42,0.00,0.40,0.25,False
1751358500.0138664,0,0,0.00,0.00,0.00,0.00,False
1751358500.12356,0,0,0.00,0.00,0.00,0.00,False
1751358500.2352653,0,0,0.00,0.00,0.00,0.00,False
1751358500.357721,3.201662063598633,0,0.42,0.00,0.33,0.25,False
1751358500.4838722,3.3542017936706543,5.147915363311768,0.44,0.70,0.34,0.26,False
1751358500.604547,3.6056511402130127,0,0.47,0.00,0.35,0.26,False
1751358500.7227995,3.5356338024139404,4.924529075622559,0.46,0.67,0.44,0.28,False
1751358500.8380795,0,0,0.00,0.00,0.00,0.00,False
1751358500.9563835,0,3.6401548385620117,0.00,0.50,0.36,0.38,False
1751358501.0827105,4.743516445159912,4.123205661773682,0.62,0.56,0.40,0.49,False
1751358501.2005897,0,0,0.00,0.00,0.00,0.00,False
1751358501.3072717,0,0,0.00,0.00,0.00,0.00,False
1751358501.4183857,0,0,0.00,0.00,0.00,0.00,False
1751358501.527301,0,0,0.00,0.00,0.00,0.00,False
1751358501.680462,0,0,0.00,0.00,0.00,0.00,False
1751358501.816621,0,0,0.00,0.00,0.00,0.00,False
1751358501.9709427,0,0,0.00,0.00,0.00,0.00,False
1751358502.1248097,0,0,0.00,0.00,0.00,0.00,False
1751358502.2524498,0,0,0.00,0.00,0.00,0.00,False
1751358502.3580878,0,0,0.00,0.00,0.00,0.00,False
1751358502.463514,0,0,0.00,0.00,0.00,0.00,False
1751358502.5740812,0,0,0.00,0.00,0.00,0.00,False
1751358502.686278,0,0,0.00,0.00,0.00,0.00,False
1751358502.8110967,0,0,0.00,0.00,0.00,0.00,False
1751358502.9230068,0,0,0.00,0.00,0.00,0.00,False
1751358503.0372078,0,0,0.00,0.00,0.00,0.00,False
1751358503.1435323,0,0,0.00,0.00,0.00,0.00,False
1751358503.2491035,0,0,0.00,0.00,0.00,0.00,False
1751358503.3531978,0,0,0.00,0.00,0.00,0.00,False
1751358503.4512064,0,0,0.00,0.00,0.00,0.00,False
1751358503.547053,0,0,0.00,0.00,0.00,0.00,False
1751358503.6482484,0,0,0.00,0.00,0.00,0.00,False
1751358503.752115,0,0,0.00,0.00,0.00,0.00,False
1751358503.8510659,0,0,0.00,0.00,0.00,0.00,False
1751358503.9501565,0,0,0.00,0.00,0.00,0.00,False
1751358504.0543728,0,0,0.00,0.00,0.00,0.00,False
1751358504.1541524,0,0,0.00,0.00,0.00,0.00,False
1751358504.2788177,0,0,0.00,0.00,0.00,0.00,False
1751358504.40117,0,0,0.00,0.00,0.00,0.00,False
1751358504.5181837,0,0,0.00,0.00,0.00,0.00,False
1751358504.6294694,0,0,0.00,0.00,0.00,0.00,False
1751358504.7520323,0,0,0.00,0.00,0.00,0.00,False
1751358504.875846,0,0,0.00,0.00,0.00,0.00,False
1751358504.9795673,0,0,0.00,0.00,0.00,0.00,False
1751358505.0972607,0,0,0.00,0.00,0.00,0.00,False
1751358505.2059622,0,0,0.00,0.00,0.00,0.00,False
1751358505.3166862,0,0,0.00,0.00,0.00,0.00,False
1751358505.424019,0,0,0.00,0.00,0.00,0.00,False
1751358505.536052,0,0,0.00,0.00,0.00,0.00,False
1751358505.645803,0,0,0.00,0.00,0.00,0.00,False
1751358505.7564852,0,0,0.00,0.00,0.00,0.00,False
1751358505.8714309,0,0,0.00,0.00,0.00,0.00,False
1751358505.9741642,0,0,0.00,0.00,0.00,0.00,False
1751358506.0992842,0,0,0.00,0.00,0.00,0.00,False
1751358506.2047906,0,0,0.00,0.00,0.00,0.00,False
1751358506.31193,0,0,0.00,0.00,0.00,0.00,False
1751358506.4208794,0,0,0.00,0.00,0.00,0.00,False
1751358506.541123,0,0,0.00,0.00,0.00,0.00,False
1751358506.6793034,0,0,0.00,0.00,0.00,0.00,False
1751358506.8283257,0,0,0.00,0.00,0.00,0.00,False
1751358506.9521618,0,0,0.00,0.00,0.00,0.00,False
1751358507.0853145,0,0,0.00,0.00,0.00,0.00,False
1751358507.2319307,0,0,0.00,0.00,0.00,0.00,False
1751358507.3426828,0,0,0.00,0.00,0.00,0.00,False
1751358507.449937,0,0,0.00,0.00,0.00,0.00,False
1751358507.557928,0,0,0.00,0.00,0.00,0.00,False
1751358507.6717913,0,0,0.00,0.00,0.00,0.00,False
1751358507.785011,0,0,0.00,0.00,0.00,0.00,False
1751358507.8969643,0,0,0.00,0.00,0.00,0.00,False
1751358508.0067933,0,0,0.00,0.00,0.00,0.00,False
1751358508.131969,0,0,0.00,0.00,0.00,0.00,False
1751358508.2510746,0,0,0.00,0.00,0.00,0.00,False
1751358508.3597798,0,0,0.00,0.00,0.00,0.00,False
1751358508.4641438,0,0,0.00,0.00,0.00,0.00,False
1751358508.5763447,0,0,0.00,0.00,0.00,0.00,False
1751358508.6811159,0,0,0.00,0.00,0.00,0.00,False
